GENE,CHR,START,STOP,NSNPS,NPARAM,N,ZSTAT,P
ENSG00000178762,6,25732010,25732319,42,14,45308,-1.6575,0.95129
ENSG00000216436,6,25732725,25733055,11,2,44485,-0.18726,0.57427
ENSG00000146039,6,25754927,25781419,83,24,46049,-0.77212,0.77998
ENSG00000124568,6,25783125,25832287,68,21,46253,-0.068036,0.52712
ENSG00000124564,6,25845084,25882514,74,18,46286,0.4368,0.33113
ENSG00000242387,6,25882254,25882623,9,4,46350,0.51689,0.30261
ENSG00000277410,6,25885647,25885979,12,3,46350,-1.295,0.90234
ENSG00000112337,6,25912982,25930954,83,10,46321,0.56984,0.28439
ENSG00000112343,6,25963030,25991454,85,26,46043,1.4207,0.077707
ENSG00000272558,6,25984040,25999395,5,2,46350,1.9498,0.0256
ENSG00000272065,6,25990989,25991454,1,1,46350,1.3025,0.09638
ENSG00000272462,6,25992890,26002003,16,5,46276,2.4788,0.0065921
ENSG00000272810,6,26013469,26013985,5,3,46350,2.1765,0.014759
ENSG00000224447,6,26016607,26016829,11,5,45924,2.271,0.011573
ENSG00000124610,6,26017313,26017960,12,8,45800,1.237,0.10804
ENSG00000275714,6,26020718,26021128,7,2,46076,1.4765,0.069906
ENSG00000278637,6,26021907,26022218,10,4,46350,1.6706,0.047397
ENSG00000124529,6,26027124,26027480,150,25,46250,2.0039,0.022541
ENSG00000274267,6,26031878,26032288,118,25,46035,3.3816,0.00036036
ENSG00000278463,6,26033404,26033796,10,4,44836,2.3775,0.008715
ENSG00000276410,6,26043505,26043885,10,5,45882,1.8157,0.03471
ENSG00000234816,6,26044217,26044585,43,11,45676,1.7894,0.036775
ENSG00000278272,6,26045639,26046049,15,6,45517,2.6893,0.0035806
ENSG00000187837,6,26056015,26056656,73,16,46246,2.4091,0.0079965
ENSG00000010704,6,26087509,26098571,64,12,45971,2.2555,0.01205
ENSG00000197061,6,26104104,26104538,14,5,46350,3.0341,0.0012062
ENSG00000187475,6,26107647,26108364,12,6,46350,1.7959,0.036251
ENSG00000180596,6,26115101,26124154,20,8,46350,3.0828,0.0010252
ENSG00000180573,6,26124373,26139330,19,5,46043,2.6364,0.0041898
ENSG00000168298,6,26156582,26157335,4,2,43287,0.76868,0.22104
ENSG00000158373,6,26158374,26171577,10,5,45125,0.26728,0.39463
ENSG00000283064,6,26160993,26173030,6,2,46350,0.95435,0.16995
ENSG00000217159,6,26164300,26164591,7,4,46350,2.4083,0.0080126
ENSG00000274290,6,26172287,26184883,22,5,46218,1.7665,0.038659
ENSG00000277157,6,26188993,26189304,11,3,46248,1.2798,0.1003
ENSG00000216331,6,26195782,26196861,15,3,46350,0.60203,0.27358
ENSG00000282988,6,26196982,26199521,20,6,46318,1.6452,0.049967
ENSG00000197409,6,26197068,26197478,14,3,46304,1.724,0.042357
ENSG00000196866,6,26199079,26199471,20,6,46318,1.64,0.050505
ENSG00000197846,6,26199748,26200942,26,11,46170,1.0183,0.15427
ENSG00000217275,6,26202384,26202882,15,4,46350,0.99322,0.1603
ENSG00000276966,6,26204780,26206266,17,5,46350,0.78922,0.21499
ENSG00000187990,6,26216428,26216872,2,1,46350,1.6646,0.047996
ENSG00000277075,6,26217203,26217711,6,1,46350,1.4393,0.07503
ENSG00000277720,6,26219273,26219468,11,3,44035,0.4092,0.3412
ENSG00000274750,6,26224427,26227701,38,8,46320,2.4798,0.0065735
ENSG00000218281,6,26233350,26233483,9,2,46350,1.2272,0.10988
ENSG00000124575,6,26234496,26235161,37,7,46350,0.88122,0.1891
ENSG00000198327,6,26240561,26240976,4,2,44253,0.57029,0.28424
ENSG00000275663,6,26246909,26247205,7,3,45989,0.77606,0.21886
ENSG00000277775,6,26250423,26250833,5,1,46350,0.75184,0.22607
ENSG00000275713,6,26251879,26253938,31,6,46235,0.35176,0.36251
ENSG00000273983,6,26269633,26272043,10,4,46350,2.0493,0.020218
ENSG00000218690,6,26272249,26272929,72,12,45935,1.2013,0.11482
ENSG00000278588,6,26273204,26273584,7,3,46350,2.6382,0.004167
ENSG00000158406,6,26281283,26285762,70,13,46023,1.9771,0.024016
ENSG00000220875,6,26322104,26322520,149,24,46012,1.2622,0.10344
ENSG00000252399,6,26353199,26353264,77,16,46051,0.7351,0.23114
ENSG00000186470,6,26365387,26378548,162,22,46062,1.2801,0.10025
ENSG00000215979,6,26365704,26365780,2,1,46350,1.3221,0.093069
ENSG00000124508,6,26383324,26395102,101,15,45774,0.11071,0.45592
ENSG00000026950,6,26402465,26415444,150,25,46208,1.9351,0.026488
ENSG00000124549,6,26421619,26432611,96,14,46174,1.1766,0.11968
ENSG00000111801,6,26440700,26453643,193,19,45947,0.73451,0.23132
ENSG00000112763,6,26458132,26476849,83,14,46254,0.70153,0.24149
ENSG00000124557,6,26501449,26510650,74,18,45983,2.8969,0.0018845
ENSG00000199289,6,26519579,26519686,10,3,46350,1.7693,0.038423
ENSG00000228223,6,26523678,26526807,162,16,46126,1.7835,0.037254
ENSG00000261353,6,26527291,26527632,9,2,46350,0.97761,0.16413
ENSG00000182952,6,26538633,26546482,12,4,46242,1.3899,0.082286
ENSG00000146109,6,26597180,26600972,64,12,46350,1.5907,0.05584
ENSG00000275846,6,26602961,26606889,17,4,46274,1.1076,0.13402
ENSG00000271071,6,26612131,26613337,55,12,46329,1.6231,0.05228
ENSG00000181315,6,26634611,26659980,72,15,46253,1.2785,0.10053
ENSG00000261584,6,26686469,26688192,210,44,46097,2.2967,0.010818
ENSG00000241549,6,26839263,26924333,635,49,46156,1.5491,0.060675
ENSG00000243307,6,26864731,26866556,152,21,46248,3.2052,0.0006749
ENSG00000224843,6,26924771,26991703,168,31,46135,0.46993,0.3192
ENSG00000272312,6,26968987,26969427,28,9,46350,0.73377,0.23155
ENSG00000220581,6,27001214,27002089,22,8,46188,1.5677,0.058477
ENSG00000216762,6,27028144,27029028,9,4,46350,0.81533,0.20744
ENSG00000219770,6,27051059,27051926,4,2,46350,2.3116,0.0104
ENSG00000222800,6,27077569,27077759,56,13,46287,-0.017364,0.50693
ENSG00000272468,6,27090436,27091000,8,4,45283,0.46166,0.32216
ENSG00000124635,6,27093676,27100529,88,14,46277,0.71523,0.23723
ENSG00000196787,6,27100821,27103070,6,3,46350,1.0092,0.15645
ENSG00000276180,6,27106367,27107660,2,1,46350,0.43863,0.33047
ENSG00000197903,6,27114197,27114577,6,3,45178,1.3423,0.089747
ENSG00000274997,6,27114908,27115294,8,3,45471,1.3965,0.081286
ENSG00000265565,6,27115405,27115467,8,3,45471,1.3965,0.081286
ENSG00000174572,6,27179023,27179692,71,22,46016,0.75735,0.22442
ENSG00000112812,6,27215480,27224250,37,9,46350,0.52955,0.29821
ENSG00000270935,6,27235892,27237008,5,3,45626,0.49933,0.30877
ENSG00000158553,6,27276842,27279949,17,7,45898,2.0383,0.020761
ENSG00000220758,6,27292673,27293547,20,4,46172,2.2977,0.010789
ENSG00000204789,6,27325604,27328000,11,4,46350,2.37,0.0088952
ENSG00000124613,6,27356497,27371683,51,7,46350,2.729,0.0031763
ENSG00000271755,6,27371789,27374743,12,3,46350,2.4176,0.007811
ENSG00000237154,6,27375476,27375775,5,3,46350,1.7356,0.04132
ENSG00000096654,6,27418522,27440897,64,4,46301,2.6044,0.0046024
ENSG00000278332,6,27478280,27478473,10,4,46350,2.6942,0.0035283
ENSG00000270666,6,27482818,27483053,5,2,46350,3.1803,0.00073569
ENSG00000218347,6,27490855,27492118,13,3,46350,1.6465,0.049835
ENSG00000219738,6,27528601,27529523,5,2,46350,-0.15134,0.56015
ENSG00000206671,6,27564191,27564296,6,3,46350,0.73589,0.2309
ENSG00000238648,6,27599188,27599311,29,6,46132,0.96297,0.16778
ENSG00000216676,6,27620381,27620604,58,16,46281,1.1042,0.13476
ENSG00000281706,6,27661814,27678001,66,17,46005,2.3554,0.0092514
ENSG00000216915,6,27704779,27706273,54,7,45849,1.8285,0.033735
ENSG00000218069,6,27748398,27748890,70,16,45897,1.3081,0.095423
ENSG00000217862,6,27774853,27775117,9,2,46350,0.4604,0.32261
ENSG00000185130,6,27775222,27775709,4,1,46350,0.53829,0.29519
ENSG00000196747,6,27775977,27776479,4,1,46350,0.53829,0.29519
ENSG00000278828,6,27777842,27779078,2,1,46350,0.93687,0.17441
ENSG00000276368,6,27782132,27782518,11,3,45144,0.42517,0.33535
ENSG00000273703,6,27782822,27783202,9,2,44876,0.40423,0.34302
ENSG00000197238,6,27791886,27792258,5,3,46350,-0.28164,0.61089
ENSG00000273542,6,27798994,27799305,7,3,46350,1.5958,0.055263
ENSG00000233822,6,27805538,27833576,9,5,46350,1.0501,0.14684
ENSG00000275221,6,27805725,27806117,5,3,46350,0.30485,0.38024
ENSG00000217646,6,27831840,27832179,5,2,46350,0.84408,0.19931
ENSG00000276903,6,27833133,27833525,4,2,46350,0.80681,0.20989
ENSG00000184357,6,27834627,27835307,12,3,46350,0.85177,0.19717
ENSG00000275379,6,27839683,27840093,4,2,46350,2.7755,0.0027555
ENSG00000275126,6,27840977,27841288,5,2,46350,2.4815,0.006541
ENSG00000197153,6,27858160,27858570,7,2,46350,-0.19837,0.57862
ENSG00000278677,6,27860535,27860927,2,1,46350,-0.9853,0.83776
ENSG00000274641,6,27861241,27861621,5,2,46350,-0.40514,0.65731
ENSG00000238610,6,27865282,27865344,9,4,46350,0.51628,0.30283
ENSG00000168131,6,27878963,27880174,53,15,45714,0.65534,0.25613
ENSG00000168126,6,27905243,27906181,6,4,46162,1.2375,0.10794
ENSG00000124657,6,27925019,27925960,5,3,46350,0.51579,0.303
ENSG00000214374,6,27932953,27933292,5,3,46350,0.5196,0.30167
ENSG00000216629,6,27944928,27945853,6,3,46350,0.52579,0.29952
ENSG00000217539,6,27978501,27980133,9,4,46350,0.40335,0.34335
ENSG00000199851,6,27983346,27983553,7,2,46350,-0.035036,0.51397
ENSG00000217315,6,28001725,28002633,8,3,46350,0.17148,0.43192
ENSG00000187763,6,28014212,28015145,13,3,46350,-0.27506,0.60837
ENSG00000182477,6,28021006,28021943,11,2,45095,0.36639,0.35704
ENSG00000220721,6,28041094,28042011,7,3,46350,-0.61571,0.73096
ENSG00000272009,6,28046570,28048908,13,3,46308,-0.52601,0.70056
ENSG00000197279,6,28048753,28057341,11,4,45041,-0.3454,0.6351
ENSG00000219891,6,28058932,28061442,46,13,45890,-0.72286,0.76512
ENSG00000219392,6,28083406,28084329,112,20,46033,0.61383,0.26966
ENSG00000269293,6,28089573,28105071,16,3,46350,-0.28709,0.61298
ENSG00000196812,6,28092338,28097860,181,24,46219,0.2154,0.41473
ENSG00000261839,6,28104627,28107456,16,3,46350,-0.1347,0.55358
ENSG00000198315,6,28109716,28127250,66,11,46295,0.12997,0.44829
ENSG00000226314,6,28129559,28137372,33,6,46350,0.22756,0.40999
ENSG00000280107,6,28138623,28140299,12,3,45200,0.30054,0.38188
ENSG00000216901,6,28143966,28144452,9,3,46350,0.16758,0.43346
ENSG00000218016,6,28155828,28157210,49,11,45927,0.019248,0.49232
ENSG00000176933,6,28185421,28186412,8,3,46350,0.34946,0.36337
ENSG00000137185,6,28193042,28201260,46,8,46301,0.50021,0.30846
ENSG00000187626,6,28212401,28220002,44,10,46036,-0.09389,0.5374
ENSG00000189134,6,28227098,28228736,11,4,46350,0.49534,0.31018
ENSG00000197062,6,28234788,28246001,9,4,46350,1.2519,0.1053
ENSG00000276302,6,28234899,28249357,7,4,46350,0.56182,0.28712
ENSG00000137338,6,28249349,28270326,48,10,46038,-0.4877,0.68712
ENSG00000273712,6,28283390,28283660,8,4,46350,0.47459,0.31754
ENSG00000270326,6,28287437,28287629,7,4,46350,-1.7212,0.95739
ENSG00000235109,6,28292514,28324048,37,7,46350,0.50344,0.30733
ENSG00000189298,6,28317691,28336954,20,5,46350,0.10107,0.45975
ENSG00000158691,6,28346732,28367511,30,6,46350,0.48915,0.31237
ENSG00000251877,6,28378047,28378233,5,2,46350,-0.71856,0.7638
ENSG00000187987,6,28400432,28411244,106,21,46117,0.88284,0.18866
ENSG00000231162,6,28414750,28415584,7,3,46350,0.99217,0.16056
ENSG00000219262,6,28423425,28423918,39,8,46004,-0.01521,0.50607
ENSG00000198704,6,28471073,28483570,17,6,46350,1.0732,0.14158
ENSG00000224586,6,28493702,28502729,10,4,46350,0.39341,0.34701
ENSG00000232040,6,28539407,28555112,36,10,46051,0.55444,0.28964
ENSG00000246350,6,28555155,28559524,10,4,46350,0.81641,0.20713
ENSG00000271440,6,28601158,28601371,47,12,46026,-0.15788,0.56272
ENSG00000235570,6,28616063,28616843,36,10,46079,0.65072,0.25761
ENSG00000237425,6,28699794,28700681,100,22,45951,1.9396,0.026214
ENSG00000235559,6,28751410,28751781,124,15,46318,0.20667,0.41813
ENSG00000265764,6,28763749,28763812,1,1,46350,0.72411,0.2345
ENSG00000225173,6,28805646,28806783,45,10,45967,2.7382,0.0030885
ENSG00000225595,6,28827402,28832407,86,16,45732,-0.019509,0.50778
ENSG00000213916,6,28829193,28829824,45,10,45761,0.35125,0.3627
ENSG00000233366,6,28856609,28857683,11,4,45758,0.44034,0.32984
ENSG00000224157,6,28864307,28865099,46,13,45936,1.0759,0.14098
ENSG00000204713,6,28870779,28891766,67,20,45855,1.3927,0.08186
ENSG00000212240,6,28883422,28883521,14,5,45850,-0.14756,0.55866
ENSG00000204709,6,28911654,28912314,114,21,45801,0.73635,0.23076
ENSG00000228666,6,28936907,28938237,129,25,46166,0.41013,0.34086
ENSG00000263426,6,28945252,28945547,65,15,46255,0.2658,0.3952
ENSG00000227214,6,28953980,28955261,8,4,45634,0.78542,0.2161
ENSG00000244349,6,28954577,28956313,8,4,45634,0.71682,0.23674
ENSG00000197935,6,28962562,28973037,60,14,45885,0.56501,0.28603
ENSG00000223677,6,28994457,28995384,73,14,46245,0.57187,0.28371
ENSG00000277661,6,29003798,29044301,87,20,46173,3.067,0.0010812
ENSG00000204704,6,29011990,29013017,12,3,46191,2.4051,0.0080844
ENSG00000236909,6,29039601,29040376,113,25,46124,0.85063,0.19749
ENSG00000228364,6,29044350,29044945,83,18,46170,0.8485,0.19808
ENSG00000204703,6,29053985,29055090,39,8,45989,0.036332,0.48551
ENSG00000204702,6,29068386,29069658,425,25,46212,2.098,0.017953
ENSG00000204701,6,29079668,29080603,65,13,45874,0.36337,0.35816
ENSG00000227206,6,29091987,29096685,44,11,46072,0.14159,0.4437
ENSG00000203492,6,29105657,29106593,9,5,46138,-0.19772,0.57837
ENSG00000204700,6,29141080,29142351,63,16,45839,0.13297,0.44711
ENSG00000224233,6,29149287,29150222,95,19,46028,1.0211,0.15361
ENSG00000230598,6,29183013,29183956,29,8,46335,1.1537,0.12431
ENSG00000232505,6,29191750,29258217,14,6,45537,0.61268,0.27005
ENSG00000213911,6,29197004,29197934,85,10,45998,-0.37161,0.64491
ENSG00000204697,6,29230480,29231856,148,29,45979,1.5292,0.06311
ENSG00000242524,6,29236239,29237198,14,5,46198,-0.23754,0.59388
ENSG00000197171,6,29258488,29259430,9,3,45766,-1.3236,0.90719
ENSG00000204695,6,29274467,29275432,24,9,46270,0.76938,0.22083
ENSG00000230056,6,29297403,29298838,26,8,46334,0.12713,0.44942
ENSG00000243729,6,29323007,29399744,124,22,45721,-0.043206,0.51723
ENSG00000112462,6,29341200,29343068,26,5,46126,-0.68041,0.75188
ENSG00000280236,6,29364332,29365400,85,13,46324,0.062079,0.47525
ENSG00000251608,6,29385057,29386003,6,3,45602,1.4323,0.076024
ENSG00000204694,6,29393281,29424848,22,5,45183,-0.12869,0.5512
ENSG00000206474,6,29407083,29408754,71,16,45895,0.13745,0.44534
ENSG00000277881,6,29417987,29418335,19,2,44100,-0.096947,0.53862
ENSG00000204688,6,29424958,29432105,170,11,45938,0.10943,0.45643
ENSG00000225797,6,29432373,29437583,13,3,45160,-0.91765,0.8206
ENSG00000230164,6,29442802,29443848,7,2,46350,0.0068944,0.49725
ENSG00000204687,6,29454474,29455733,5,2,46350,-0.33073,0.62958
ENSG00000213900,6,29457048,29457453,3,2,46350,1.5349,0.06241
ENSG00000229274,6,29465286,29478333,10,3,45278,-0.24472,0.59666
ENSG00000224582,6,29497197,29501442,19,4,45930,0.035117,0.48599
ENSG00000229281,6,29505481,29506564,8,2,46350,0.82415,0.20493
ENSG00000237988,6,29520996,29521943,11,3,45832,1.235,0.10842
ENSG00000213886,6,29523292,29527702,18,6,45491,0.31322,0.37706
ENSG00000204681,6,29523406,29600962,223,27,45826,3.6112,0.00015242
ENSG00000232173,6,29541686,29542613,120,24,46064,-0.96333,0.83231
ENSG00000227609,6,29545236,29545525,35,10,46123,1.1042,0.13475
ENSG00000201330,6,29550026,29550109,125,23,45797,0.91763,0.17941
ENSG00000231301,6,29550285,29550802,14,5,46350,2.8491,0.0021922
ENSG00000204657,6,29555232,29556815,10,5,46350,1.3391,0.090267
ENSG00000235238,6,29603837,29604120,13,6,46350,2.2002,0.013898
ENSG00000204655,6,29624758,29640149,113,13,46158,0.63812,0.2617
ENSG00000204644,6,29640169,29648887,151,28,45953,1.0193,0.15403
ENSG00000233916,6,29675902,29676324,637,47,45974,1.5101,0.065506
ENSG00000204642,6,29690552,29695073,102,18,46126,2.6216,0.0043758
ENSG00000225864,6,29690758,29691748,28,6,45839,2.7071,0.0033939
ENSG00000214922,6,29694378,29716826,131,21,46196,2.2952,0.01086
ENSG00000239257,6,29694446,29694916,27,6,46350,2.7245,0.0032202
ENSG00000273340,6,29709508,29716746,50,9,46350,2.0741,0.019036
ENSG00000227758,6,29716066,29716290,26,6,46350,2.102,0.017779
ENSG00000199290,6,29718148,29718249,71,14,46350,1.6801,0.046467
ENSG00000235821,6,29718506,29718925,35,8,46350,1.9308,0.026751
ENSG00000272236,6,29719742,29719984,33,7,46350,1.9002,0.028705
ENSG00000270896,6,29731035,29731169,96,18,45859,1.432,0.07607
ENSG00000181126,6,29758731,29765588,150,14,46342,2.0468,0.020341
ENSG00000176998,6,29759530,29760527,1264,37,46259,2.5001,0.0062072
ENSG00000261548,6,29768192,29770202,86,11,46350,2.2458,0.012358
ENSG00000213880,6,29770972,29771768,277,23,46297,1.9525,0.025437
ENSG00000237042,6,29780342,29780473,47,9,46326,2.8493,0.0021909
ENSG00000204632,6,29794744,29798902,449,34,46252,2.0722,0.019126
ENSG00000229142,6,29795162,29796141,50,5,46350,1.5777,0.057321
ENSG00000233265,6,29820140,29820268,154,21,46350,0.80363,0.2108
ENSG00000281831,6,29839672,29841560,201,26,46286,1.6548,0.048979
ENSG00000230521,6,29855071,29856045,71,11,46350,1.887,0.029578
ENSG00000206341,6,29855529,29858259,113,15,46350,2.2907,0.010989
ENSG00000231130,6,29864431,29865563,523,27,46344,2.4021,0.008151
ENSG00000233677,6,29874320,29874686,74,7,46030,0.94034,0.17352
ENSG00000235963,6,29875560,29876422,75,8,46171,1.5834,0.056665
ENSG00000227262,6,29893760,29894750,195,31,45720,3.8117,6.90E-05
ENSG00000230795,6,29894236,29897009,131,19,46247,4.0794,2.26E-05
ENSG00000228078,6,29901878,29902063,57,12,46126,2.789,0.0026435
ENSG00000206503,6,29909037,29913661,519,27,46287,2.2808,0.01128
ENSG00000227766,6,29909852,29910844,130,19,46350,2.2497,0.012234
ENSG00000235290,6,29924373,29926347,127,15,46289,1.1086,0.13381
ENSG00000229390,6,29938578,29940241,129,15,46350,0.64938,0.25805
ENSG00000204625,6,29942889,29946187,292,26,46350,2.3451,0.0095121
ENSG00000238024,6,29960986,29961382,40,4,46350,0.92528,0.17741
ENSG00000224312,6,29962214,29963091,44,4,46350,0.60447,0.27277
ENSG00000204623,6,29968788,30029417,373,31,46328,3.819,6.70E-05
ENSG00000204622,6,29973748,29977733,39,7,46350,0.66287,0.25371
ENSG00000237669,6,29973898,29974893,34,5,46350,0.64758,0.25863
ENSG00000232757,6,29999490,30000780,57,12,46350,1.4854,0.068725
ENSG00000066379,6,30029031,30032686,23,5,46301,1.0005,0.15855
ENSG00000204619,6,30034486,30038110,29,9,45891,1.7643,0.038839
ENSG00000204618,6,30038043,30043664,34,8,46350,-0.092627,0.5369
ENSG00000252901,6,30056598,30056730,303,30,46297,2.6428,0.0041112
ENSG00000204616,6,30070674,30080883,222,34,46233,4.3805,5.92E-06
ENSG00000231226,6,30073017,30082501,15,5,46189,0.82473,0.20476
ENSG00000252228,6,30100582,30100743,23,5,45876,0.024659,0.49016
ENSG00000204614,6,30103885,30116512,47,7,45785,0.50295,0.3075
ENSG00000204613,6,30119722,30128711,33,7,45488,0.24702,0.40245
ENSG00000204610,6,30130983,30140473,113,23,45778,1.9424,0.026046
ENSG00000234127,6,30152232,30181204,114,23,45919,0.90948,0.18155
ENSG00000233892,6,30154575,30156391,18,7,46213,0.92384,0.17778
ENSG00000270604,6,30201816,30293911,26,7,45377,-0.86606,0.80677
ENSG00000236475,6,30206078,30210056,222,34,46080,1.4062,0.079835
ENSG00000243753,6,30227361,30260791,77,12,46133,0.89498,0.1854
ENSG00000280128,6,30250126,30253831,19,6,46291,0.6472,0.25875
ENSG00000231074,6,30255174,30294927,460,35,46109,0.52706,0.29907
ENSG00000204599,6,30294621,30311506,37,10,45660,-0.18518,0.57346
ENSG00000248167,6,30296684,30314631,11,4,46350,0.34034,0.3668
ENSG00000241370,6,30312908,30314634,12,5,46350,0.93452,0.17502
ENSG00000224372,6,30319193,30319327,10,4,46350,-1.4784,0.93035
ENSG00000224486,6,30327055,30327688,22,5,45875,-0.49499,0.6897
ENSG00000236405,6,30330889,30332057,11,5,46350,0.91773,0.17938
ENSG00000226577,6,30382492,30387096,35,5,46105,-0.18798,0.57456
ENSG00000229068,6,30434229,30435771,17,6,44921,0.1518,0.43967
ENSG00000224936,6,30436659,30438028,31,9,45042,-0.90759,0.81795
ENSG00000236603,6,30453717,30454367,13,5,45559,-0.65481,0.74371
ENSG00000204592,6,30457244,30461982,524,40,46147,0.7421,0.22901
ENSG00000235781,6,30484043,30486994,115,25,46152,0.47339,0.31797
ENSG00000204590,6,30509154,30524951,390,19,46080,1.0419,0.14873
ENSG00000204576,6,30524663,30531500,17,3,40174,-0.25837,0.60194
ENSG00000204574,6,30539153,30559309,317,49,44416,0.57706,0.28195
ENSG00000216101,6,30552109,30552194,4,1,46350,-1.0435,0.85165
ENSG00000204569,6,30568177,30585021,272,37,45649,1.497,0.067202
ENSG00000204568,6,30585486,30594172,93,11,45696,-0.67351,0.74969
ENSG00000137343,6,30594619,30614600,35,13,45044,-0.51521,0.6968
ENSG00000228415,6,30601409,30601733,10,5,44319,1.1578,0.12348
ENSG00000204564,6,30614816,30620987,4,2,46068,-2.1351,0.98362
ENSG00000204560,6,30620896,30640814,47,12,42475,0.30428,0.38046
ENSG00000146112,6,30644166,30655672,185,31,45980,-0.079815,0.53181
ENSG00000137404,6,30655824,30659197,27,9,45353,0.27367,0.39217
ENSG00000230449,6,30664583,30665312,22,8,44930,-0.20703,0.58201
ENSG00000137337,6,30667584,30685666,411,57,46005,-0.49477,0.68962
ENSG00000224328,6,30670844,30680961,23,5,44449,-0.68436,0.75313
ENSG00000196230,6,30687978,30693203,22,6,46126,-0.76689,0.77843
ENSG00000272540,6,30690882,30691654,10,3,45856,-0.5133,0.69613
