GENE,CHR,START,STOP,NSNPS,NPARAM,N,ZSTAT,P
ENSG00000238377,3,99940365,99940436,20,6,53174,-0.52937,0.70173
ENSG00000243974,3,99944218,99944917,6,2,53257,-0.95503,0.83022
ENSG00000036054,3,99979845,100044095,126,17,53014,2.4377,0.007391
ENSG00000114021,3,100053545,100080479,16,6,53279,0.69586,0.24326
ENSG00000154174,3,100082275,100120242,17,7,50827,1.3813,0.083589
ENSG00000206535,3,100120037,100175163,10,5,50628,0.71139,0.23842
ENSG00000181458,3,100211463,100296288,167,32,52577,-0.1096,0.54364
ENSG00000144820,3,100328433,100414323,51,7,52810,0.15459,0.43857
ENSG00000252989,3,100364965,100365041,6,2,52897,0.18104,0.42817
ENSG00000243495,3,100383894,100384320,4,2,53293,1.4458,0.074114
ENSG00000114354,3,100428175,100467810,163,24,52967,-0.61038,0.72919
ENSG00000154175,3,100468000,100712359,124,18,52708,-0.076434,0.53046
ENSG00000213431,3,100629819,100631019,5,2,53293,1.5084,0.065721
ENSG00000201642,3,100671471,100671577,8,3,53293,0.8875,0.18741
ENSG00000242573,3,100881938,100882830,7,2,53293,-1.3663,0.91408
ENSG00000238312,3,100920676,100920779,14,3,53293,0.6509,0.25755
ENSG00000081148,3,100941390,101039404,13,3,53293,-0.9445,0.82754
ENSG00000138468,3,101043049,101232085,83,12,52948,-0.062408,0.52488
ENSG00000241738,3,101076136,101078086,3,1,52961,-0.017299,0.5069
ENSG00000232830,3,101133072,101133477,4,2,53293,0.016821,0.49329
ENSG00000282978,3,101176085,101176576,7,4,50478,-0.41748,0.66184
ENSG00000201554,3,101177374,101177470,7,4,50478,-0.41748,0.66184
ENSG00000238525,3,101220999,101221101,1,1,53293,0.48511,0.3138
ENSG00000175841,3,101240735,101241823,3,2,53293,-1.6298,0.94842
ENSG00000174173,3,101280706,101285290,9,4,53004,-1.1719,0.87937
ENSG00000081154,3,101292939,101313281,8,4,52671,-1.7577,0.9606
ENSG00000242299,3,101295333,101295791,14,6,53293,-1.3298,0.90822
ENSG00000243396,3,101318087,101318488,10,4,52906,-1.1182,0.86826
ENSG00000252348,3,101334670,101334772,13,4,53070,-0.92307,0.82202
ENSG00000212319,3,101347154,101347250,5,2,53293,-0.54674,0.70772
ENSG00000201511,3,101366265,101366366,4,2,52259,1.5772,0.057373
ENSG00000066422,3,101367733,101396339,21,6,53293,0.040126,0.484
ENSG00000201121,3,101380904,101381008,4,2,50159,0.88369,0.18843
ENSG00000256628,3,101395319,101398061,11,3,53293,-0.31365,0.62311
ENSG00000114391,3,101399936,101405626,5,3,52921,-1.1741,0.87982
ENSG00000244119,3,101431316,101432035,25,4,52996,0.066607,0.47345
ENSG00000182504,3,101442769,101489406,15,6,52380,0.25692,0.39862
ENSG00000144815,3,101498074,101546236,67,12,52158,-0.4601,0.67728
ENSG00000249474,3,101542637,101543842,6,3,52067,-1.0957,0.8634
ENSG00000144802,3,101546837,101579866,61,15,51668,0.11926,0.45254
ENSG00000214407,3,101659703,101716770,19,8,52291,0.74203,0.22904
ENSG00000202177,3,101673921,101674029,9,3,49853,-1.1499,0.87491
ENSG00000241280,3,101679202,101716770,12,5,52032,0.64139,0.26063
ENSG00000170044,3,101818088,102198685,107,21,52600,0.92649,0.17709
ENSG00000241754,3,102382007,102392757,26,6,51866,0.6792,0.2485
ENSG00000201065,3,102473908,102474014,3,1,53293,0.80332,0.2109
ENSG00000201922,3,102878804,102878968,2,1,53293,0.36324,0.35821
ENSG00000236691,3,102959831,102960074,15,5,47655,-0.85407,0.80347
ENSG00000265328,3,103242877,103242960,4,2,48757,1.6366,0.050854
ENSG00000240107,3,103257479,103259331,25,8,51558,2.153,0.01566
ENSG00000243195,3,103349505,103349756,20,3,52769,1.3109,0.094948
ENSG00000214405,3,103781883,103782426,9,4,53029,0.064797,0.47417
ENSG00000243635,3,104221544,104222110,75,21,52073,-0.28253,0.61123
ENSG00000170017,3,105085753,105295744,120,16,52716,0.54453,0.29304
ENSG00000114423,3,105374305,105587887,287,29,51409,-0.32219,0.62635
ENSG00000244652,3,106044584,106045140,3,1,53293,2.4704,0.0067484
ENSG00000200610,3,106234744,106234845,3,2,53293,-0.60217,0.72647
ENSG00000200361,3,106407525,106407626,1,1,47499,-0.078287,0.5312
ENSG00000242759,3,106555658,106959488,185,44,51869,3.001,0.0013456
ENSG00000239997,3,106567518,106568107,5,3,52034,-1.064,0.85634
ENSG00000241787,3,106613199,106614565,8,3,48411,-0.21667,0.58577
ENSG00000239632,3,106614576,106615255,6,2,49840,-0.5481,0.70819
ENSG00000242214,3,106615330,106615668,7,3,50334,-0.76218,0.77702
ENSG00000242836,3,106615738,106616518,8,3,50704,-0.91651,0.8203
ENSG00000249580,3,106616518,106617115,8,4,50992,-1.5159,0.93523
ENSG00000243658,3,106617736,106619438,10,3,51452,-1.4691,0.9291
ENSG00000240034,3,106619440,106619702,7,4,48383,-0.52257,0.69936
ENSG00000250630,3,106619701,106619928,6,3,49804,-0.21324,0.58443
ENSG00000239586,3,106619915,106620812,8,3,48997,-0.60012,0.72579
ENSG00000240796,3,106621020,106621370,6,3,49804,-0.21324,0.58443
ENSG00000252626,3,106726415,106726517,5,2,51866,-0.61014,0.72911
ENSG00000239455,3,106823758,106825847,8,3,51285,0.58588,0.27898
ENSG00000243701,3,106959539,107045811,33,12,51911,1.1168,0.13203
ENSG00000239828,3,106991458,107140151,141,26,50278,1.149,0.12527
ENSG00000241218,3,107046677,107048044,13,3,51977,2.2567,0.012013
ENSG00000272597,3,107048277,107048809,8,2,51451,2.3986,0.0082297
ENSG00000220989,3,107084029,107084134,1,1,50914,-0.6986,0.7576
ENSG00000138483,3,107096041,107097484,6,2,52042,0.52813,0.2987
ENSG00000273125,3,107149777,107182759,29,10,53140,0.26072,0.39715
ENSG00000114439,3,107241783,107530171,151,31,52440,-0.090286,0.53597
ENSG00000241469,3,107559075,107600847,58,13,50656,0.83852,0.20087
ENSG00000240423,3,107602095,107647754,32,12,52669,-1.0452,0.85204
ENSG00000279277,3,107755565,107757292,9,3,51856,-0.33164,0.62992
ENSG00000196776,3,107762146,107809872,8,4,52401,1.4507,0.073434
ENSG00000271856,3,107844668,107857457,13,4,53253,2.057,0.019842
ENSG00000114446,3,107879659,107941417,16,4,51583,-0.30164,0.61854
ENSG00000114455,3,108015337,108097132,70,16,53068,0.29839,0.3827
ENSG00000221724,3,108039239,108039325,1,1,51949,-0.183,0.5726
ENSG00000243188,3,108044367,108045661,5,2,52537,-0.034729,0.51385
ENSG00000144821,3,108099216,108248169,336,41,52284,1.4243,0.077184
ENSG00000241634,3,108262214,108262722,4,2,53293,-0.74665,0.77236
ENSG00000163507,3,108268716,108308299,13,6,51438,-0.81028,0.79111
ENSG00000202379,3,108293412,108293545,10,3,52485,-0.87474,0.80914
ENSG00000276763,3,108293530,108293911,10,3,52485,-0.87474,0.80914
ENSG00000198919,3,108308529,108413693,77,19,52901,0.93419,0.1751
ENSG00000241777,3,108444287,108444383,4,2,53293,-0.64337,0.74001
ENSG00000163515,3,108474484,108476231,30,8,52274,0.73845,0.23012
ENSG00000163519,3,108541545,108573852,23,6,52983,1.7556,0.039575
ENSG00000138472,3,108626639,108672742,29,9,52456,0.54727,0.2921
ENSG00000114487,3,108677086,108836989,86,20,52951,1.9074,0.028233
ENSG00000221633,3,108737757,108737963,24,6,53293,2.3157,0.010287
ENSG00000239314,3,108820303,108829189,6,3,53169,2.5983,0.0046843
ENSG00000241224,3,108855561,108869361,6,3,52506,2.4228,0.0077008
ENSG00000261364,3,108895285,108896212,11,3,53100,2.8599,0.002119
ENSG00000214381,3,108897012,108904104,18,4,53175,2.8643,0.0020895
ENSG00000252889,3,108943976,108944074,7,2,51973,0.96282,0.16782
ENSG00000239288,3,108960354,108961972,9,2,53293,1.9458,0.025837
ENSG00000163530,3,109012635,109035364,27,7,53076,0.56948,0.28452
ENSG00000121570,3,109044988,109056419,51,13,52787,-0.25663,0.60127
ENSG00000241257,3,109082894,109083081,2,1,53293,1.2946,0.097731
ENSG00000244561,3,109115463,109116717,82,7,52654,1.3977,0.081097
ENSG00000230618,3,109128525,109128931,4,2,53293,1.5503,0.060539
ENSG00000228980,3,109128837,109214014,378,65,52235,0.053649,0.47861
ENSG00000244196,3,109190176,109190659,10,4,53055,-0.14607,0.55807
ENSG00000265956,3,109321675,109321744,7,2,53293,0.55829,0.28832
ENSG00000242029,3,109366954,109529708,67,13,52740,-1.0731,0.85839
ENSG00000271249,3,109420303,109421065,2,1,53293,-0.52981,0.70188
ENSG00000214380,3,109634823,109635787,60,10,52775,-0.53806,0.70473
ENSG00000243945,3,109696387,109696614,7,3,52551,0.53905,0.29493
ENSG00000240895,3,110246329,110248429,9,2,53293,-0.75129,0.77376
ENSG00000221206,3,110270692,110270812,14,3,53293,-0.8176,0.79321
ENSG00000244722,3,110401133,110402001,26,5,53293,0.10775,0.4571
ENSG00000201426,3,110445868,110445968,3,1,52125,-0.18776,0.57447
ENSG00000206532,3,110607231,110612323,9,4,51538,-1.8107,0.96491
ENSG00000242242,3,110612555,110790400,52,9,52911,-0.21227,0.58405
ENSG00000177707,3,110790590,110912386,31,6,51598,-0.35982,0.64051
ENSG00000239311,3,111185160,111215942,6,2,52982,0.14347,0.44296
ENSG00000244142,3,111197584,111197790,8,3,52826,0.86069,0.1947
ENSG00000153283,3,111260856,111371219,19,6,52018,-0.86904,0.80759
ENSG00000240787,3,111289485,111289901,3,1,50914,-0.098416,0.5392
ENSG00000177494,3,111311747,111314290,3,1,53148,-0.49718,0.69047
ENSG00000244720,3,111352519,111353936,5,3,53293,0.30162,0.38147
ENSG00000240891,3,111393523,111565294,198,20,52820,-0.6227,0.73326
ENSG00000240766,3,111395583,111396280,225,37,51795,-1.5914,0.94424
ENSG00000144824,3,111451344,111695364,237,46,52765,0.92056,0.17864
ENSG00000144827,3,111697882,111712210,24,3,51270,-1.2936,0.9021
ENSG00000144834,3,111717511,111732734,26,8,51371,-1.6625,0.95179
ENSG00000239439,3,111749778,111750496,11,3,53077,-0.99553,0.84026
ENSG00000176040,3,111753690,111800116,135,29,52569,-0.081428,0.53245
ENSG00000114529,3,111805182,111847596,16,5,53144,-2.1919,0.98581
ENSG00000207940,3,111831648,111831745,8,4,51527,0.3173,0.37551
ENSG00000174500,3,111839688,111852152,14,3,53293,-1.8071,0.96463
ENSG00000261488,3,111852270,111854206,9,3,53293,-1.7287,0.95807
ENSG00000172139,3,111859734,112013105,168,30,52833,-1.1897,0.88292
ENSG00000244144,3,111904327,111904845,4,2,53293,0.42971,0.3337
ENSG00000239482,3,112021325,112051638,58,10,52772,0.010655,0.49575
ENSG00000283669,3,112039987,112040290,8,2,51434,-1.024,0.84708
ENSG00000091972,3,112052003,112081659,34,10,53029,0.13775,0.44522
ENSG00000243081,3,112115494,112127981,17,5,52858,0.055659,0.47781
ENSG00000186265,3,112182815,112218408,31,9,52676,-1.2856,0.90071
ENSG00000242525,3,112243034,112244048,331,19,53057,-1.2891,0.90131
ENSG00000279349,3,112244395,112246989,16,3,52946,-0.10604,0.54223
ENSG00000144848,3,112251356,112280810,11,3,53293,0.062092,0.47524
ENSG00000138459,3,112280857,112304424,66,17,52050,-0.43709,0.66898
ENSG00000091986,3,112315641,112360147,106,26,52224,-0.85967,0.80501
ENSG00000242308,3,112415755,112416553,50,9,52139,-0.99673,0.84055
ENSG00000240893,3,112455294,112468166,45,10,52537,-2.124,0.98317
ENSG00000242770,3,112521325,112531666,5,2,53293,-1.061,0.85566
ENSG00000206531,3,112534556,112565703,34,9,52728,-0.42353,0.66405
ENSG00000163606,3,112640056,112693969,309,48,51952,-1.3477,0.91112
ENSG00000272844,3,112709294,112710000,9,3,51693,0.32273,0.37345
ENSG00000163607,3,112709765,112720782,38,13,52510,0.19445,0.42291
ENSG00000163608,3,112721287,112738686,102,17,52584,-0.78618,0.78412
ENSG00000240057,3,112738379,112902148,128,36,51775,-0.021909,0.50874
ENSG00000243483,3,112760237,112760661,104,20,52185,-1.4896,0.93183
ENSG00000241219,3,112769759,112782290,485,37,52269,-1.5002,0.93322
ENSG00000243795,3,112861197,112886666,16,5,52915,-0.060874,0.52427
ENSG00000144857,3,112930329,113006306,196,42,51457,-0.75385,0.77453
ENSG00000206530,3,113008967,113160457,23,7,52233,-1.3534,0.91204
ENSG00000240751,3,113079114,113080166,4,2,53293,-1.5641,0.9411
ENSG00000243849,3,113122838,113152839,9,3,52676,-1.0218,0.84655
ENSG00000163611,3,113161565,113234003,26,6,53081,-1.209,0.88667
ENSG00000072858,3,113251143,113348425,9,4,52707,-0.778,0.78172
ENSG00000239453,3,113307595,113309036,10,4,52156,-0.13316,0.55297
ENSG00000265253,3,113313723,113313789,4,1,49062,-0.93729,0.8257
ENSG00000241529,3,113351551,113351827,5,1,53075,-0.94127,0.82672
ENSG00000176542,3,113367232,113415493,18,4,49617,-0.20653,0.58181
ENSG00000121579,3,113435307,113465147,11,3,48603,-0.11342,0.54515
ENSG00000239280,3,113459670,113460101,1,1,53293,-0.1191,0.5474
ENSG00000242659,3,113465719,113466255,3,1,49526,-0.083401,0.53323
ENSG00000114573,3,113465866,113530903,18,7,51566,-1.0086,0.84342
ENSG00000178075,3,113557265,113666021,62,16,50719,0.16112,0.436
ENSG00000240776,3,113569084,113569578,6,1,51311,-0.53535,0.7038
ENSG00000241889,3,113604145,113604878,6,3,50242,-0.0024701,0.50099
ENSG00000240375,3,113638069,113639047,7,3,50585,1.7708,0.038297
ENSG00000273394,3,113665852,113666417,2,1,50914,2.2371,0.012639
ENSG00000184307,3,113666748,113681829,11,5,48627,1.4321,0.076062
ENSG00000163617,3,113682984,113775460,20,7,50109,-0.4731,0.68193
ENSG00000270880,3,113702884,113703502,3,2,53293,-2.0474,0.97969
ENSG00000151576,3,113775582,113807269,9,4,53029,-1.4337,0.92417
ENSG00000240912,3,113822096,113822475,14,2,52783,-0.24369,0.59626
ENSG00000151577,3,113847499,113918254,28,7,52765,1.8892,0.029432
ENSG00000241490,3,113933160,113955051,18,6,51438,1.2087,0.11338
ENSG00000240487,3,113950245,113951868,12,5,51705,1.2044,0.11422
ENSG00000174255,3,113953478,113956425,18,5,52611,0.21705,0.41408
ENSG00000181847,3,114009906,114029135,14,5,48822,-1.1881,0.88261
ENSG00000259976,3,114033348,114048561,23,4,51371,-0.25489,0.60059
ENSG00000181722,3,114033348,114866118,326,60,51897,1.1293,0.12939
ENSG00000241560,3,114070658,114107825,74,21,51304,2.0271,0.021327
ENSG00000242290,3,114164368,114248299,18,6,50163,-0.25448,0.60044
ENSG00000241295,3,114403427,114406456,5,3,50900,0.69484,0.24358
ENSG00000264623,3,114462292,114462372,1,1,53293,-0.77422,0.7806
ENSG00000239946,3,114591961,114595361,15,3,52902,1.5033,0.066385
ENSG00000240002,3,114649388,114650296,4,2,50508,-1.8632,0.96878
ENSG00000242767,3,114819270,114821908,188,38,52463,0.99038,0.16099
ENSG00000242880,3,114970043,115004194,74,17,52424,1.5448,0.061193
ENSG00000244157,3,114997972,114998707,34,8,51886,0.57702,0.28196
ENSG00000172020,3,115342171,115440337,144,18,52856,2.4416,0.0073118
ENSG00000241596,3,115377380,115380126,5,1,39908,1.3653,0.086079
ENSG00000185565,3,115521210,116164378,75,28,51518,1.8317,0.033496
ENSG00000243359,3,115556715,115557005,168,30,52367,0.42026,0.33715
ENSG00000240922,3,116078871,116088937,6,2,53293,0.74371,0.22853
ENSG00000241397,3,116271320,116287111,14,2,52250,-1.0425,0.8514
ENSG00000241156,3,116301401,116301677,35,9,50769,0.12464,0.45041
ENSG00000198406,3,116364749,116365574,39,9,52284,0.78015,0.21765
ENSG00000243197,3,116428082,116442428,94,18,52383,-1.716,0.95692
ENSG00000265433,3,116569124,116569214,5,2,52817,0.78578,0.216
ENSG00000242385,3,116640278,116651085,16,5,53293,-0.88818,0.81278
ENSG00000200372,3,116683959,116684074,11,4,52190,-0.75146,0.77381
ENSG00000243014,3,116745545,116745886,184,28,52550,2.5935,0.0047509
ENSG00000206889,3,117263052,117263158,67,17,52367,0.35826,0.36008
ENSG00000239268,3,117391001,117716439,307,35,52623,1.5808,0.056958
ENSG00000240393,3,117393189,117393991,12,3,52728,1.0654,0.14335
ENSG00000241213,3,117397540,117409779,13,4,53031,1.3274,0.092185
ENSG00000242816,3,117509520,117512612,4,2,53293,1.932,0.026681
ENSG00000243276,3,117723666,118276515,64,10,53059,0.80631,0.21003
ENSG00000144847,3,118619404,118864915,469,48,52424,-0.27929,0.60999
ENSG00000239877,3,118661920,118667088,4,1,53293,1.2607,0.10372
ENSG00000163424,3,118864997,118870302,18,5,53293,0.13152,0.44768
ENSG00000251012,3,118866222,118906654,13,4,53293,0.051322,0.47953
ENSG00000114638,3,118892364,118924000,84,10,52920,-0.074987,0.52989
ENSG00000121578,3,118930579,118959950,73,20,52582,-1.2057,0.88604
ENSG00000240254,3,118945333,119009513,14,3,53293,-1.1872,0.88243
ENSG00000031081,3,119013220,119139561,21,9,53180,-1.0931,0.86282
ENSG00000242829,3,119017512,119017859,3,1,53293,-0.26353,0.60393
ENSG00000241155,3,119033140,119041607,6,1,53293,-0.53444,0.70348
ENSG00000207310,3,119060681,119060787,8,4,52545,2.0011,0.02269
ENSG00000176142,3,119148347,119182529,20,6,53282,-1.0748,0.85877
ENSG00000163389,3,119187785,119213555,15,5,53293,-0.6789,0.7514
ENSG00000272662,3,119216525,119217028,10,3,53293,0.1065,0.45759
ENSG00000113845,3,119217379,119243937,14,4,53293,-0.45535,0.67557
ENSG00000121594,3,119243140,119278449,74,16,52617,0.27174,0.39291
ENSG00000272967,3,119298059,119298497,4,1,51454,-1.8075,0.96466
ENSG00000144843,3,119298115,119308792,18,5,50027,-0.64714,0.74123
ENSG00000144837,3,119316689,119348658,18,3,52999,-0.27273,0.60747
ENSG00000242052,3,119354373,119354997,8,3,53293,-1.3671,0.9142
ENSG00000121577,3,119360906,119379730,10,3,53055,-1.692,0.95467
ENSG00000138495,3,119388118,119396250,39,12,52931,1.7259,0.042182
ENSG00000183833,3,119421869,119485949,26,4,52995,-0.36856,0.64377
ENSG00000239994,3,119462986,119469197,1,1,53293,-1.544,0.9387
ENSG00000144852,3,119499331,119537332,35,13,51829,-0.90846,0.81818
ENSG00000240471,3,119510676,119511400,9,3,51216,-2.0311,0.97888
ENSG00000082701,3,119540170,119813264,200,42,52021,-0.27884,0.60982
ENSG00000239835,3,119747587,119748715,23,8,52726,0.2113,0.41633
ENSG00000241546,3,119760037,119760384,9,4,51726,0.23265,0.40802
ENSG00000242622,3,119813742,119855630,104,27,52678,-0.56364,0.7135
ENSG00000244308,3,119829345,119829633,5,3,50908,0.66508,0.253
ENSG00000244139,3,119840756,119841051,12,5,52860,1.7353,0.041348
ENSG00000175697,3,119884328,120003941,179,36,52569,0.2034,0.41941
ENSG00000206721,3,119929167,119929268,12,5,51704,1.4483,0.073767
ENSG00000240882,3,120025573,120026799,6,3,53293,-0.076178,0.53036
ENSG00000163428,3,120043356,120068186,91,18,52353,1.7892,0.036795
ENSG00000240661,3,120068296,120142673,65,15,53118,1.4555,0.072765
ENSG00000282950,3,120084840,120087173,15,4,53293,0.99734,0.1593
ENSG00000242613,3,120106876,120108162,17,5,52785,1.0241,0.15288
ENSG00000163430,3,120111140,120170100,38,11,52632,0.42225,0.33642
ENSG00000240774,3,120203018,120203374,3,2,53293,0.44342,0.32873
ENSG00000244441,3,120231697,120232035,8,3,53152,-0.29605,0.6164
ENSG00000065518,3,120315156,120321347,16,4,43632,-2.5317,0.99432
ENSG00000113924,3,120347020,120401418,61,14,51759,1.6481,0.049671
ENSG00000144840,3,120405528,120461384,38,14,52425,-0.00015097,0.50006
ENSG00000240452,3,120440871,120441158,7,3,52541,1.6251,0.052075
ENSG00000243257,3,120441305,120441493,6,2,52855,1.7192,0.04279
ENSG00000153767,3,120461579,120501916,8,4,51002,0.6243,0.26622
ENSG00000213371,3,120524713,120525592,10,3,50192,1.4261,0.076927
ENSG00000243593,3,120552287,120555207,38,11,52500,0.4485,0.3269
ENSG00000145087,3,120626919,121143608,290,21,52599,0.56393,0.2864
ENSG00000270782,3,120643459,120644005,7,3,51482,0.014444,0.49424
ENSG00000264477,3,120768487,120768562,7,3,52613,-0.53821,0.70478
ENSG00000243813,3,120817955,120818621,14,5,52938,0.53574,0.29607
ENSG00000242103,3,121075838,121076787,185,26,52822,0.85578,0.19606
ENSG00000051341,3,121150274,121265488,387,71,52564,1.5651,0.058776
ENSG00000242445,3,121212957,121213755,3,1,53293,-0.58874,0.72198
ENSG00000186103,3,121289551,121305481,124,20,53057,1.4796,0.069483
ENSG00000163833,3,121311966,121349142,48,14,50942,0.31388,0.3768
ENSG00000180353,3,121350246,121379758,13,4,53110,0.010492,0.49581
ENSG00000243544,3,121372843,121373143,8,3,52630,-0.12444,0.54951
ENSG00000222057,3,121374322,121374451,5,2,52232,-1.0425,0.85142
ENSG00000173230,3,121382046,121468614,23,6,52437,0.40075,0.3443
ENSG00000173226,3,121488610,121553926,8,4,52249,0.4511,0.32596
ENSG00000145088,3,121554062,121605373,50,16,52595,1.5313,0.062854
ENSG00000163406,3,121612936,121662949,53,10,52016,0.25666,0.39872
ENSG00000145103,3,121706170,121741051,65,21,51673,0.77203,0.22005
ENSG00000202388,3,121744042,121744151,5,2,44627,0.79278,0.21395
ENSG00000114013,3,121774213,121839986,14,7,51092,-1.4572,0.92747
ENSG00000036828,3,121902530,122010476,99,28,52516,0.59749,0.27509
ENSG00000252170,3,121964613,121964684,14,3,53293,1.7254,0.042225
ENSG00000240236,3,122036456,122037588,76,18,51005,0.57882,0.28136
ENSG00000121552,3,122044091,122060819,89,22,52152,0.40003,0.34457
ENSG00000160124,3,122078438,122102078,16,7,52569,0.87515,0.19075
ENSG00000114023,3,122103023,122131181,77,7,52561,-0.31215,0.62254
ENSG00000196981,3,122131179,122134898,13,4,53062,1.0524,0.1463
ENSG00000272758,3,122135054,122162027,19,5,52596,0.65233,0.25709
ENSG00000242531,3,122135729,122135859,12,4,53042,1.0201,0.15384
ENSG00000114030,3,122140796,122233775,183,27,51993,0.10846,0.45682
ENSG00000275348,3,122201837,122202076,35,8,52481,-0.015066,0.50601
ENSG00000138496,3,122246771,122283424,118,23,52874,0.05123,0.47957
ENSG00000163840,3,122283085,122294050,21,9,51106,1.0046,0.15754
ENSG00000173200,3,122296449,122357894,68,24,51627,0.30904,0.37864
ENSG00000243918,3,122379460,122381285,82,17,52331,-0.33203,0.63007
ENSG00000173193,3,122399465,122449687,29,12,51211,0.15639,0.43786
ENSG00000169087,3,122458850,122512671,11,5,51588,0.25446,0.39957
ENSG00000138463,3,122513642,122599986,44,16,52368,0.56969,0.28445
ENSG00000273033,3,122605788,122611263,115,21,52411,-0.94808,0.82846
ENSG00000082684,3,122628040,122746659,280,34,52356,0.25165,0.40066
ENSG00000065485,3,122785917,122880951,34,8,51336,-0.069873,0.52785
ENSG00000121542,3,122920805,122992977,115,17,52601,0.46246,0.32187
ENSG00000273454,3,122996200,122996751,2,1,53293,0.41671,0.33844
ENSG00000173175,3,123001143,123168605,254,21,52476,0.99839,0.15904
