ensembl_gene_id,hgnc_symbol,chromosome_name,start_position,end_position,strand,band,gene_biotype
ENSG00000261211,,6,6680542,6683866,-1,p25.1,lincRNA
ENSG00000231501,MTND4LP1,X,125606711,125606867,1,q25,pseudogene
ENSG00000197448,GSTK1,7,142941186,142967947,1,q34,protein_coding
ENSG00000265919,MIR4280,5,86410696,86410771,-1,q14.3,miRNA
ENSG00000147614,ATP6V0D2,8,86999552,87166457,1,q21.3,protein_coding
ENSG00000249904,,5,125221978,125222446,-1,q23.2,pseudogene
ENSG00000185986,SDHAP3,5,1568637,1594735,-1,p15.33,pseudogene
ENSG00000244292,OR9N1P,7,141611017,141611743,1,q34,pseudogene
ENSG00000206824,,17,48463506,48463607,-1,q21.33,misc_RNA
ENSG00000226281,,6,6692977,6711235,-1,p25.1,lincRNA
ENSG00000206839,RNU6-746P,4,56160657,56160765,1,q12,snRNA
ENSG00000181524,RPL24P4,6,42924083,42924503,-1,p21.1,pseudogene
ENSG00000196433,ASMT,X,1733894,1761974,1,p22.33,protein_coding
ENSG00000230768,,1,106130197,106161580,-1,p21.1,lincRNA
ENSG00000241888,RPSAP37,5,125302470,125303778,-1,q23.2,pseudogene
ENSG00000212407,RNU6-663P,8,32769011,32769116,-1,p12,snRNA
ENSG00000253102,,17,48473799,48475249,1,q21.33,antisense
ENSG00000250464,,4,56179178,56180091,-1,q12,pseudogene
ENSG00000216904,SOCS5P5,6,113543368,113545274,1,q21,pseudogene
ENSG00000253385,,8,103866683,103868303,1,q22.3,lincRNA
ENSG00000252453,,2,86813263,86813353,1,p11.2,miRNA
ENSG00000264338,,X,125606792,125606865,-1,q25,miRNA
ENSG00000243103,RN7SL452P,14,51104412,51104699,-1,q22.1,misc_RNA
ENSG00000244550,,7,62693493,62702023,-1,q11.21,processed_transcript
ENSG00000224532,,6,6758509,6759524,-1,p25.1,lincRNA
ENSG00000248752,,5,125412493,125615493,-1,q23.2,lincRNA
ENSG00000238855,,11,126151552,126151649,1,q24.2,snoRNA
ENSG00000269906,,14,51129229,51129896,-1,q22.1,sense_intronic
ENSG00000262759,MRPS21P9,17,48527540,48528086,-1,q21.33,pseudogene
ENSG00000247134,,8,32853696,32902373,1,p12,lincRNA
ENSG00000232606,,2,145324002,145337001,1,q22.3,lincRNA
ENSG00000253263,,8,103904104,103905836,1,q22.3,sense_intronic
ENSG00000229503,,2,62759718,62760194,-1,p15,pseudogene
ENSG00000254905,,11,126162817,126164149,-1,q24.2,antisense
ENSG00000272223,,6,43001635,43002143,-1,p21.1,antisense
ENSG00000219986,BTF3P7,6,6795148,6795635,-1,p25.1,pseudogene
ENSG00000248107,,5,125515270,125529543,1,q23.2,lincRNA
ENSG00000240651,SEPT7P4,7,62701968,62708699,-1,q11.21,pseudogene
ENSG00000251111,FCF1P8,4,56217979,56218575,-1,q12,pseudogene
ENSG00000223811,,6,113678205,113689146,-1,q21,lincRNA
ENSG00000244052,RPL5P24,8,103935599,103936483,-1,q22.3,pseudogene
ENSG00000241243,RN7SL629P,5,86590008,86590290,-1,q14.3,misc_RNA
ENSG00000240268,MOXD2P,7,141940559,141946886,-1,q34,pseudogene
ENSG00000257271,KIRREL3-AS1,11,126413842,126480843,1,q24.2,antisense
ENSG00000220948,TRIM51GP,11,48997053,49003247,-1,p11.12,pseudogene
ENSG00000235700,CYCSP52,1,157098154,157098463,1,q23.1,pseudogene
ENSG00000258627,,15,94368287,94368388,-1,q26.2,pseudogene
ENSG00000240625,RN7SL403P,6,43003936,43004238,-1,p21.1,misc_RNA
ENSG00000256612,CYP2B7P,19,41430124,41456565,1,q13.2,pseudogene
ENSG00000224581,,1,13632348,13635279,1,p36.21,pseudogene
ENSG00000232316,,6,113749742,113754623,-1,q21,lincRNA
ENSG00000204136,GGTA1P,9,124207269,124262306,-1,q33.2,pseudogene
ENSG00000265637,,5,125532528,125532608,1,q23.2,miRNA
ENSG00000249451,,17,48580773,48585689,-1,q21.33,lincRNA
ENSG00000229961,,1,157155178,157157195,1,q23.1,lincRNA
ENSG00000267512,,19,13250431,13251961,-1,p13.2,antisense
ENSG00000232177,MTND4P24,X,125606868,125607264,1,q25,pseudogene
ENSG00000164627,KIF6,6,39297766,39693181,-1,p21.2,protein_coding
ENSG00000272170,,6,43042069,43042477,-1,p21.1,antisense
ENSG00000223342,,6,6901255,6918948,-1,p25.1,lincRNA
ENSG00000254607,,11,126522747,126551999,1,q24.2,antisense
ENSG00000227850,SEPT2P1,1,106240661,106240840,1,p21.1,pseudogene
ENSG00000250602,,5,125769197,125826063,-1,q23.2,antisense
ENSG00000228239,,1,157202021,157206926,-1,q23.1,lincRNA
ENSG00000259123,,15,94380840,94396210,-1,q26.2,lincRNA
ENSG00000232144,PSAT1P2,2,62779598,62780569,-1,p15,pseudogene
ENSG00000221643,SNORA77,1,203698709,203698833,1,q32.1,snoRNA
ENSG00000236638,,7,62723443,62723834,1,q11.21,pseudogene
ENSG00000201216,,8,103962695,103962792,-1,q22.3,misc_RNA
ENSG00000250286,,17,48614655,48616115,-1,q21.33,processed_transcript
ENSG00000240936,RN7SL554P,6,6938835,6939130,-1,p25.1,misc_RNA
ENSG00000222677,,6,113836189,113836285,1,q21,miRNA
ENSG00000267598,,19,13263885,13265007,-1,p13.2,antisense
ENSG00000265898,,8,103973041,103973148,-1,q22.3,miRNA
ENSG00000271736,,1,157250506,157252858,1,q23.1,lincRNA
ENSG00000245261,,6,43181539,43191598,-1,p21.1,antisense
ENSG00000226414,,X,125863087,125864209,1,q25,pseudogene
ENSG00000227417,,1,203774749,203775391,-1,q32.1,pseudogene
ENSG00000236347,,6,113852320,113864995,1,q21,lincRNA
ENSG00000203498,,6,6993424,6995787,1,p25.1,lincRNA
ENSG00000236973,GAPDHP51,1,52172810,52173809,-1,p32.3,pseudogene
ENSG00000237189,,1,157257493,157257843,-1,q23.1,lincRNA
ENSG00000258476,,15,94406338,94421585,1,q26.2,lincRNA
ENSG00000182771,GRID1,10,87359312,88126250,-1,q23.2,protein_coding
ENSG00000254281,,8,103991013,104012412,1,q22.3,lincRNA
ENSG00000254764,TRIM53CP,11,49007423,49013433,-1,p11.12,pseudogene
ENSG00000222939,,5,66760350,66760436,-1,q13.1,miRNA
ENSG00000185037,ZNF733P,7,62751896,62764434,-1,q11.21,pseudogene
ENSG00000219222,,6,43277969,43278095,1,p21.1,pseudogene
ENSG00000237897,,1,106433315,106434052,-1,p21.1,pseudogene
ENSG00000251762,,6,7040693,7040779,-1,p25.1,snoRNA
ENSG00000218208,,6,113902703,113903149,1,q21,pseudogene
ENSG00000253663,NPM1P52,8,104028972,104029817,1,q22.3,pseudogene
ENSG00000233159,,2,37421525,37421880,-1,p22.2,pseudogene
ENSG00000233673,ANAPC1P1,2,87098424,87149816,1,p11.2,pseudogene
ENSG00000236731,,1,157599729,157600518,-1,q23.1,pseudogene
ENSG00000254938,,11,126790084,126810555,-1,q24.2,lincRNA
ENSG00000239870,,5,66904482,66904958,1,q13.1,pseudogene
ENSG00000249700,SRD5A3-AS1,4,56230138,56262014,-1,q12,processed_transcript
ENSG00000213253,,19,13268773,13269602,-1,p13.2,pseudogene
ENSG00000225092,,6,7183316,7185520,1,p24.3,sense_intronic
ENSG00000250107,CACNA1G-AS1,17,48633568,48639469,-1,q21.33,antisense
ENSG00000200347,RNU6-963P,5,125888994,125889094,-1,q23.2,snRNA
ENSG00000239395,,1,247875115,247887066,-1,q44,processed_transcript
ENSG00000259961,,1,13839715,13842765,1,p36.21,antisense
ENSG00000223505,,1,203804713,203805040,-1,q32.1,pseudogene
ENSG00000205044,,11,49035495,49037446,-1,p11.12,pseudogene
ENSG00000230595,RSL24D1P2,2,62788193,62788558,-1,p15,pseudogene
ENSG00000230929,,5,125963709,125964011,-1,q23.2,pseudogene
ENSG00000272054,,2,37436018,37439820,1,p22.2,sense_intronic
ENSG00000254960,KIRREL3-AS2,11,126810642,126814986,1,q24.2,antisense
ENSG00000201483,,6,7187815,7187919,-1,p24.3,misc_RNA
ENSG00000254236,,8,104032415,104033656,-1,q22.3,antisense
ENSG00000220614,,6,43295872,43296214,1,p21.1,pseudogene
ENSG00000258831,,15,94425311,94429972,1,q26.2,lincRNA
ENSG00000232028,,2,37552483,37553940,1,p22.2,lincRNA
ENSG00000232952,,1,106434361,106436139,1,p21.1,pseudogene
ENSG00000249736,,5,66928094,66942617,-1,q13.1,lincRNA
ENSG00000238221,,6,7276264,7299105,1,p24.3,antisense
ENSG00000215909,,1,13881496,13882189,1,p36.21,pseudogene
ENSG00000253795,MTND1P5,8,104097879,104098818,1,q22.3,pseudogene
ENSG00000271119,,5,1594741,1611582,1,p15.33,lincRNA
ENSG00000222409,,15,94440141,94440256,-1,q26.2,miRNA
ENSG00000266650,,6,113924117,113924227,1,q21,miRNA
ENSG00000213630,,5,125999029,125999260,-1,q23.2,pseudogene
ENSG00000069998,CECR5,22,17618401,17646177,-1,q11.1,protein_coding
ENSG00000236430,KRT8P29,1,203841702,203843315,-1,q32.1,pseudogene
ENSG00000228963,OR7E93P,3,125443382,125444288,1,q21.2,pseudogene
ENSG00000228336,OR9H1P,1,247938212,247939138,1,q44,pseudogene
ENSG00000226622,,2,62817390,62889789,-1,p15,antisense
ENSG00000207364,RNU6-939P,2,37558913,37559019,-1,p22.2,snRNA
ENSG00000258785,,15,94443930,94527379,1,q26.2,lincRNA
ENSG00000130513,GDF15,19,18485541,18499986,1,p13.11,protein_coding
ENSG00000249768,HSPE1P10,5,126073130,126073687,-1,q23.2,pseudogene
ENSG00000254801,,11,49092304,49092552,-1,p11.12,pseudogene
ENSG00000219375,,6,7331519,7331909,-1,p24.3,pseudogene
ENSG00000230943,,6,113944737,113971276,-1,q21,lincRNA
ENSG00000253078,RNU6-1116P,2,37662653,37662751,-1,p22.2,snRNA
ENSG00000179157,RPS2P28,6,43331217,43331957,1,p21.1,pseudogene
ENSG00000222952,RNA5SP41,1,13949679,13949779,-1,p36.21,rRNA
ENSG00000232846,SLC25A6P3,1,52174734,52175612,1,p32.3,pseudogene
ENSG00000226587,,7,62787052,62814704,-1,q11.21,lincRNA
ENSG00000233047,,1,106470246,106565834,-1,p21.1,lincRNA
ENSG00000251072,,5,126087655,126112178,-1,q23.2,lincRNA
ENSG00000239978,OR7E53P,3,125453138,125454041,1,q21.2,pseudogene
ENSG00000236213,,2,37827279,37873841,1,p22.2,antisense
ENSG00000233712,,1,157606090,157610091,-1,q23.1,pseudogene
ENSG00000266358,,1,13950397,13950497,-1,p36.21,miRNA
ENSG00000214022,REPIN1,7,150065278,150071133,1,q36.1,protein_coding
ENSG00000232908,HSD17B7P1,1,247990788,247991804,1,q44,pseudogene
ENSG00000253556,,8,104101024,104102899,1,q22.3,pseudogene
ENSG00000229361,UBTFL7,11,49103459,49104649,1,p11.12,pseudogene
ENSG00000220472,,6,7339072,7339801,-1,p24.3,pseudogene
ENSG00000247121,,5,96149731,96271513,-1,q15,protein_coding
ENSG00000226674,TEX41,2,145425534,145940216,1,q22.3,lincRNA
ENSG00000222203,,X,100543905,100543999,-1,q22.1,misc_RNA
ENSG00000237445,,1,13983806,13986405,-1,p36.21,lincRNA
ENSG00000254346,MTND1P6,8,32871599,32872544,1,p12,pseudogene
ENSG00000255409,RSF1-IT1,11,77449725,77450613,-1,q14.1,sense_intronic
ENSG00000125861,GFRA4,20,3639939,3644046,-1,p13,protein_coding
ENSG00000227298,,7,62803089,62803578,1,q11.21,pseudogene
ENSG00000175352,NRIP3,11,9002123,9025596,-1,p15.4,protein_coding
ENSG00000253085,,1,14022565,14022694,-1,p36.21,snoRNA
ENSG00000202024,RNU6-934P,X,100580392,100580498,1,q22.1,snRNA
ENSG00000236572,,2,37971476,37974189,1,p22.2,lincRNA
ENSG00000252185,RNU6-752P,5,126091008,126091109,-1,q23.2,snRNA
ENSG00000230576,OR6R1P,1,247996651,247997590,-1,q44,pseudogene
ENSG00000221559,,6,114026035,114026125,1,q21,miRNA
ENSG00000259724,,15,94448634,94651167,-1,q26.2,lincRNA
ENSG00000132763,MMACHC,1,45965725,45976739,1,p34.1,protein_coding
ENSG00000141644,MBD1,18,47793252,47808144,-1,q21.1,protein_coding
ENSG00000270813,NANOGNBP3,X,100592713,100593277,-1,q22.1,pseudogene
ENSG00000252151,RNU6-1265P,1,14450728,14450830,-1,p36.21,snRNA
ENSG00000232917,HSPE1P6,1,203872851,203873147,-1,q32.1,pseudogene
ENSG00000214743,MRPS5P3,5,126478774,126478939,-1,q23.2,pseudogene
ENSG00000226558,,6,43331958,43332032,1,p21.1,pseudogene
ENSG00000230570,,6,7341087,7342289,-1,p24.3,pseudogene
ENSG00000265166,,3,125455059,125455146,1,q21.2,miRNA
ENSG00000212624,,1,52190447,52190568,-1,p32.3,snoRNA
ENSG00000253091,,6,114102518,114102667,-1,q21,snoRNA
ENSG00000255452,,11,49113956,49114319,1,p11.12,pseudogene
ENSG00000215156,,5,34190161,34193758,1,p13.2,pseudogene
ENSG00000237480,,1,106615869,106627121,1,p21.1,lincRNA
ENSG00000231606,,1,14548386,14549613,-1,p36.21,lincRNA
ENSG00000232165,,7,62806218,62807110,1,q11.21,pseudogene
ENSG00000219529,,11,77524365,77524722,-1,q14.1,pseudogene
ENSG00000226191,,1,248099363,248100815,-1,q44,pseudogene
ENSG00000183911,RPL21P132,X,100594905,100595922,1,q22.1,pseudogene
ENSG00000250080,,5,126506227,126507958,-1,q23.2,pseudogene
ENSG00000207076,RNU6-1113P,6,43441924,43442030,1,p21.1,snRNA
ENSG00000179170,OR7E97P,3,125465927,125466941,1,q21.2,pseudogene
ENSG00000252177,,19,13486743,13486827,-1,p13.2,miRNA
ENSG00000214642,DEFB113,6,49936390,49937338,-1,p12.3,protein_coding
ENSG00000231912,,6,114113032,114158556,-1,q21,lincRNA
ENSG00000266993,,1,52259637,52264824,1,p32.3,antisense
ENSG00000227217,,1,157661552,157666249,1,q23.1,antisense
ENSG00000249238,,5,66932210,66934770,1,q13.1,pseudogene
ENSG00000234593,,1,14675450,14677518,-1,p36.21,lincRNA
ENSG00000201806,RNU4-8P,2,98281054,98281194,-1,q11.2,snRNA
ENSG00000271754,,6,43486918,43487462,-1,p21.1,antisense
ENSG00000267633,,19,13882932,13884932,-1,p13.2,antisense
ENSG00000254459,,11,77540700,77583308,-1,q14.1,antisense
ENSG00000248126,,5,1598242,1598362,1,p15.33,pseudogene
ENSG00000229659,,10,75182017,75182454,-1,q22.2,pseudogene
ENSG00000273257,,4,56254116,56254438,1,q12,lincRNA
ENSG00000254412,,11,49119715,49122720,-1,p11.12,pseudogene
ENSG00000239432,,3,125474929,125475305,1,q21.2,pseudogene
ENSG00000225402,,2,38044058,38045104,1,p22.2,pseudogene
ENSG00000233503,HNRNPLP1,6,7481327,7482827,-1,p24.3,pseudogene
ENSG00000231700,,1,157678876,157679433,1,q23.1,pseudogene
ENSG00000271585,,5,126512388,126512742,-1,q23.2,pseudogene
ENSG00000219470,,6,43506559,43507440,-1,p21.1,pseudogene
ENSG00000272175,,1,52266700,52266979,1,p32.3,antisense
ENSG00000254691,,11,77561650,77562557,1,q14.1,antisense
ENSG00000227545,,7,62809532,62810437,-1,q11.21,pseudogene
ENSG00000230932,,1,106623423,106624001,-1,p21.1,pseudogene
ENSG00000219758,,6,114160463,114160808,1,q21,pseudogene
ENSG00000250669,,5,66985861,66986265,-1,q13.1,pseudogene
ENSG00000203615,,4,56277189,56277313,-1,q12,pseudogene
ENSG00000267582,,19,13907388,13907747,-1,p13.13,antisense
ENSG00000253977,,8,104103491,104103737,1,q22.3,pseudogene
ENSG00000187808,SOWAHD,X,118892576,118894164,1,q24,protein_coding
ENSG00000212076,MIR761,1,52302013,52302082,-1,p32.3,miRNA
ENSG00000235734,HMGN1P36,2,98443711,98444013,1,q11.2,pseudogene
ENSG00000237379,CBX1P3,1,203923768,203924908,1,q32.1,pseudogene
ENSG00000272840,,3,125493557,125516796,1,q21.2,lincRNA
ENSG00000255449,,11,77577458,77581137,-1,q14.1,antisense
ENSG00000266770,RN7SL619P,19,13925880,13926133,-1,p13.13,misc_RNA
ENSG00000239040,,4,56278803,56278905,1,q12,misc_RNA
ENSG00000260646,,16,1562980,1564676,1,p13.3,lincRNA
ENSG00000249721,,5,66988640,66989028,-1,q13.1,pseudogene
ENSG00000270342,,1,107086964,107087366,-1,p21.1,pseudogene
ENSG00000230604,TSEN15P2,1,52325450,52325807,1,p32.3,pseudogene
ENSG00000250976,,17,48640564,48641144,-1,q21.33,antisense
ENSG00000232366,VDAC1P9,1,157693970,157694810,-1,q23.1,pseudogene
ENSG00000219993,,6,7506436,7506782,1,p24.3,pseudogene
ENSG00000266344,,10,75188425,75188494,1,q22.2,miRNA
ENSG00000258895,,15,94576887,94577406,1,q26.2,pseudogene
ENSG00000224830,OR2X1P,1,248102275,248102961,1,q44,pseudogene
ENSG00000235829,TBCAP2,1,15018625,15019109,-1,p36.21,pseudogene
ENSG00000255338,,11,49132308,49132772,1,p11.12,pseudogene
ENSG00000238585,,4,56367762,56367875,-1,q12,misc_RNA
ENSG00000267519,MIR24-2,19,13945330,13947173,-1,p13.13,lincRNA
ENSG00000239804,,3,125506731,125506989,-1,q21.2,pseudogene
ENSG00000241782,,11,77579768,77580241,-1,q14.1,pseudogene
ENSG00000260954,,16,1629243,1630309,-1,p13.3,sense_intronic
ENSG00000250956,,5,126515448,126515592,-1,q23.2,pseudogene
ENSG00000252218,,6,43511881,43512007,1,p21.1,snoRNA
ENSG00000223305,RN7SKP30,4,56406669,56407002,-1,q12,misc_RNA
ENSG00000237492,OR2L9P,1,248138043,248138955,1,q44,pseudogene
ENSG00000124140,SLC12A5,20,44650356,44688784,1,q13.12,protein_coding
ENSG00000249380,,5,34373133,34373955,1,p13.2,pseudogene
ENSG00000211554,,1,203968373,203968471,-1,q32.1,miRNA
ENSG00000221737,MIR548I1,3,125509247,125509395,-1,q21.2,miRNA
ENSG00000271970,,6,43529609,43530156,1,p21.1,antisense
ENSG00000238563,,6,114162001,114162089,1,q21,snoRNA
ENSG00000252436,,2,62953771,62953875,-1,p15,misc_RNA
ENSG00000265104,,5,126596628,126596690,1,q23.2,miRNA
ENSG00000212174,,1,52331305,52331381,1,p32.3,misc_RNA
ENSG00000203795,FAM24A,10,124670217,124672627,1,q26.13,protein_coding
ENSG00000207808,MIR27A,19,13947254,13947331,-1,p13.13,miRNA
ENSG00000234115,,6,7516833,7518073,-1,p24.3,pseudogene
ENSG00000272969,,4,56413279,56414056,1,q12,antisense
ENSG00000198918,RPL39,X,118920467,118925606,-1,q24,protein_coding
ENSG00000151923,TIAL1,10,121334199,121356541,-1,q26.11,protein_coding
ENSG00000221132,,X,100682381,100682483,-1,q22.1,miRNA
ENSG00000226605,,2,63053199,63085573,-1,p15,antisense
ENSG00000227502,,6,114189178,114194516,-1,q21,lincRNA
ENSG00000255115,,11,77626036,77626321,-1,q14.1,pseudogene
ENSG00000265769,,1,52366592,52366643,-1,p32.3,miRNA
ENSG00000249577,,5,126801514,126801810,1,q23.2,pseudogene
ENSG00000203362,,6,43555967,43559099,-1,p21.1,antisense
ENSG00000145423,SFRP2,4,154701744,154710272,-1,q31.3,protein_coding
ENSG00000270976,,1,107322845,107323057,1,p13.3,pseudogene
ENSG00000260989,,16,1630528,1660329,1,p13.3,antisense
ENSG00000242229,RPS3AP14,3,125513949,125514728,1,q21.2,pseudogene
ENSG00000227425,MRPS21P2,1,157830987,157831250,1,q23.1,pseudogene
ENSG00000224227,OR2L1P,1,248153569,248154506,1,q44,pseudogene
ENSG00000271874,,5,34651562,34651993,-1,p13.2,lincRNA
ENSG00000146426,TIAM2,6,155153831,155578857,1,q25.2,protein_coding
ENSG00000212022,,15,94624327,94624420,-1,q26.2,miRNA
ENSG00000251923,RNU6-276P,4,56664802,56664897,1,q12,snRNA
ENSG00000203970,DEFB110,6,49976851,49989694,-1,p12.3,protein_coding
ENSG00000207980,MIR23A,19,13947401,13947473,-1,p13.13,miRNA
ENSG00000254993,,11,49138571,49146122,-1,p11.12,pseudogene
ENSG00000234557,,X,100698695,100699091,-1,q22.1,pseudogene
ENSG00000233449,,1,107345377,107346049,-1,p13.3,pseudogene
ENSG00000200839,RNA5SP48,1,52439082,52439207,1,p32.3,rRNA
ENSG00000221817,,10,75255283,75279828,1,q22.2,processed_transcript
ENSG00000238719,RNU7-96P,2,98529517,98529580,-1,q11.2,snRNA
ENSG00000261189,,6,7540684,7541571,-1,p24.3,antisense
ENSG00000218107,,6,43673686,43674488,-1,p21.1,pseudogene
ENSG00000250821,,4,56686169,56703548,1,q12,lincRNA
ENSG00000258570,,15,94711578,94711980,1,q26.2,pseudogene
ENSG00000226890,,16,1675629,1676161,-1,p13.3,antisense
ENSG00000104112,SCG3,15,51973550,52013223,1,q21.2,protein_coding
ENSG00000176754,LINC00303,1,204001575,204010393,-1,q32.1,lincRNA
ENSG00000207613,MIR181C,19,13985513,13985622,1,p13.13,miRNA
ENSG00000250421,,5,66995257,67198428,-1,q13.1,lincRNA
ENSG00000199442,,1,248160302,248160398,1,q44,misc_RNA
ENSG00000254829,,11,77726761,77727541,1,q14.1,antisense
ENSG00000241346,,3,125534925,125535129,-1,q21.2,pseudogene
ENSG00000229032,,1,52446145,52446486,1,p32.3,pseudogene
ENSG00000164161,HHIP,4,145567173,145666423,1,q31.21,protein_coding
ENSG00000231635,ATP5BP1,2,98822614,98824187,1,q11.2,pseudogene
ENSG00000175967,,6,114225302,114242806,1,q21,antisense
ENSG00000163806,SPDYA,2,29005383,29073477,1,p23.2,protein_coding
ENSG00000232215,OR2L6P,1,248166431,248167370,1,q44,pseudogene
ENSG00000232551,,1,107347096,107348654,-1,p13.3,pseudogene
ENSG00000207585,MIR181D,19,13985689,13985825,1,p13.13,miRNA
ENSG00000237803,LINC00211,2,38053390,38103417,-1,p22.2,lincRNA
ENSG00000236961,,6,43690523,43705571,-1,p21.1,lincRNA
ENSG00000261399,,16,1763528,1764209,-1,p13.3,antisense
ENSG00000254675,,11,77733979,77734767,1,q14.1,antisense
ENSG00000254567,,11,49155205,49156352,-1,p11.12,pseudogene
ENSG00000236512,,6,7620655,7621111,1,p24.3,pseudogene
ENSG00000236957,,1,157894855,157918861,1,q23.1,pseudogene
ENSG00000237162,,2,63167051,63167417,1,p15,pseudogene
ENSG00000237682,,X,100792472,100794263,-1,q22.1,pseudogene
ENSG00000267670,,19,14141667,14142369,-1,p13.12,antisense
ENSG00000202358,RNU6-652P,4,56751761,56751867,1,q12,snRNA
ENSG00000200085,,1,248192422,248192523,1,q44,misc_RNA
ENSG00000175147,TMEM51-AS1,1,15442448,15478960,-1,p36.21,processed_transcript
ENSG00000272114,,6,43738166,43738353,-1,p21.1,antisense
ENSG00000222954,,4,56796148,56796239,1,q12,miRNA
ENSG00000252494,RNU6-126P,11,77844466,77844568,-1,q14.1,snRNA
ENSG00000258632,,15,94816725,94817234,1,q26.2,pseudogene
ENSG00000188002,,5,1599035,1634120,-1,p15.33,pseudogene
ENSG00000264613,RN7SL290P,1,52461412,52461709,1,p32.3,misc_RNA
ENSG00000200982,,1,248209090,248209191,1,q44,misc_RNA
ENSG00000007384,RHBDF1,16,108058,126354,-1,p13.3,protein_coding
ENSG00000223469,,6,43819494,43820070,-1,p21.1,lincRNA
ENSG00000136859,ANGPTL2,9,129849611,129885162,-1,q33.3,protein_coding
ENSG00000200741,RNA5SP161,4,56963556,56963670,1,q12,rRNA
ENSG00000228887,EEF1DP1,19,14181154,14182052,1,p13.12,pseudogene
ENSG00000223390,,1,52499063,52509951,1,p32.3,antisense
ENSG00000255532,,11,49327266,49401221,1,p11.12,pseudogene
ENSG00000248439,,4,113451527,113451828,-1,q25,pseudogene
ENSG00000231609,,2,63271057,63275775,-1,p15,antisense
ENSG00000197067,OR2T32P,1,248246936,248247898,-1,q44,pseudogene
ENSG00000217746,,6,7938663,7939555,-1,p24.3,pseudogene
ENSG00000252489,RNU6-197P,4,57154651,57154750,-1,q12,snRNA
ENSG00000241288,,3,125546081,125607918,-1,q21.2,lincRNA
ENSG00000266215,MIR3167,11,126858354,126858438,-1,q24.2,miRNA
ENSG00000237686,,6,43963460,44042389,-1,p21.1,antisense
ENSG00000250324,MRPL22P1,4,57186885,57187500,-1,q12,pseudogene
ENSG00000271766,,5,126813987,126814429,1,q23.2,lincRNA
ENSG00000189325,C6orf222,6,36283534,36304662,-1,p21.31,protein_coding
ENSG00000228369,TXNDC12-AS1,1,52516590,52518355,1,p32.3,antisense
ENSG00000265820,MIR3177,16,1784986,1785067,1,p13.3,miRNA
ENSG00000246174,KCTD21-AS1,11,77850817,77886369,1,q14.1,antisense
ENSG00000131504,DIAPH1,5,140894583,140998622,-1,q31.3,protein_coding
ENSG00000250966,,4,113486144,113486554,1,q25,pseudogene
ENSG00000255317,,11,126862348,126865354,1,q24.2,antisense
ENSG00000250859,HNRNPKP1,5,126847156,126848534,-1,q23.2,pseudogene
ENSG00000261207,,16,1801560,1802263,-1,p13.3,antisense
ENSG00000251823,RNA5SP162,4,57197343,57197383,-1,q12,rRNA
ENSG00000219294,PIP5K1P1,6,7986730,7988425,1,p24.3,pseudogene
ENSG00000175489,LRRC25,19,18501954,18508427,-1,p13.11,protein_coding
ENSG00000237460,,1,107360861,107380789,1,p13.3,lincRNA
ENSG00000241745,RN7SL788P,1,52615777,52616089,1,p32.3,misc_RNA
ENSG00000248799,,5,126987385,126999721,-1,q23.2,antisense
ENSG00000242083,RPL7AP31,4,57222301,57223098,1,q12,pseudogene
ENSG00000260541,,16,1891021,1893548,-1,p13.3,sense_overlapping
ENSG00000250234,,5,34656517,34657355,-1,p13.2,antisense
ENSG00000228407,,1,52625933,52626272,-1,p32.3,pseudogene
ENSG00000218109,KIRREL3-AS3,11,126872805,126875953,1,q24.2,antisense
ENSG00000232234,,6,8329888,8342688,1,p24.3,lincRNA
